Test Date,County,Number Positive,Number Tests
3/12/2020,Chemung,0.00,0.00
3/13/2020,Chemung,0.00,0.00
3/14/2020,Chemung,0.00,0.00
3/15/2020,Chemung,0.00,1.00
3/16/2020,Chemung,0.00,0.00
3/17/2020,Chemung,0.00,0.00
3/18/2020,Chemung,0.00,2.00
3/19/2020,Chemung,0.00,6.00
3/20/2020,Chemung,0.00,10.00
3/21/2020,Chemung,0.00,2.00
3/22/2020,Chemung,0.00,17.00
3/23/2020,Chemung,1.00,17.00
3/24/2020,Chemung,0.00,5.00
3/25/2020,Chemung,6.00,57.00
3/26/2020,Chemung,4.00,48.00
3/27/2020,Chemung,1.00,48.00
3/28/2020,Chemung,3.00,25.00
3/29/2020,Chemung,0.00,7.00
3/30/2020,Chemung,5.00,47.00
3/31/2020,Chemung,2.00,42.00
4/1/2020,Chemung,0.00,14.00
4/2/2020,Chemung,13.00,84.00
4/3/2020,Chemung,1.00,28.00
4/4/2020,Chemung,2.00,35.00
4/5/2020,Chemung,9.00,50.00
4/6/2020,Chemung,2.00,22.00
4/7/2020,Chemung,6.00,56.00
4/8/2020,Chemung,4.00,38.00
4/9/2020,Chemung,0.00,39.00
4/10/2020,Chemung,1.00,26.00
4/11/2020,Chemung,0.00,6.00
4/12/2020,Chemung,0.00,9.00
4/13/2020,Chemung,4.00,40.00
4/14/2020,Chemung,5.00,43.00
4/15/2020,Chemung,1.00,18.00
4/16/2020,Chemung,1.00,9.00
4/17/2020,Chemung,1.00,32.00
4/18/2020,Chemung,1.00,15.00
4/19/2020,Chemung,0.00,17.00
4/20/2020,Chemung,2.00,32.00
4/21/2020,Chemung,0.00,38.00
4/22/2020,Chemung,1.00,29.00
4/23/2020,Chemung,3.00,39.00
4/24/2020,Chemung,24.00,228.00
4/25/2020,Chemung,3.00,17.00
4/26/2020,Chemung,2.00,20.00
4/27/2020,Chemung,5.00,64.00
4/28/2020,Chemung,6.00,96.00
4/29/2020,Chemung,3.00,84.00
4/30/2020,Chemung,1.00,54.00
5/1/2020,Chemung,1.00,36.00
5/2/2020,Chemung,1.00,26.00
5/3/2020,Chemung,1.00,244.00
5/4/2020,Chemung,0.00,154.00
5/5/2020,Chemung,2.00,143.00
5/6/2020,Chemung,1.00,89.00
5/7/2020,Chemung,1.00,46.00
5/8/2020,Chemung,1.00,108.00
5/9/2020,Chemung,0.00,125.00
5/10/2020,Chemung,0.00,174.00
5/11/2020,Chemung,0.00,68.00
5/12/2020,Chemung,1.00,282.00
5/13/2020,Chemung,0.00,312.00
5/14/2020,Chemung,1.00,234.00
5/15/2020,Chemung,1.00,240.00
5/16/2020,Chemung,0.00,106.00
5/17/2020,Chemung,0.00,68.00
5/18/2020,Chemung,0.00,118.00
5/19/2020,Chemung,0.00,113.00
5/20/2020,Chemung,0.00,91.00
5/21/2020,Chemung,1.00,141.00
5/22/2020,Chemung,1.00,233.00
5/23/2020,Chemung,0.00,215.00
5/24/2020,Chemung,0.00,196.00
5/25/2020,Chemung,0.00,96.00
5/26/2020,Chemung,0.00,295.00
5/27/2020,Chemung,0.00,63.00
5/28/2020,Chemung,1.00,99.00
5/29/2020,Chemung,0.00,451.00
5/30/2020,Chemung,0.00,337.00
5/31/2020,Chemung,0.00,73.00
6/1/2020,Chemung,0.00,145.00
6/2/2020,Chemung,0.00,247.00
6/3/2020,Chemung,0.00,219.00
6/4/2020,Chemung,0.00,114.00
6/5/2020,Chemung,0.00,853.00
6/6/2020,Chemung,0.00,263.00
6/7/2020,Chemung,0.00,217.00
6/8/2020,Chemung,1.00,544.00
6/9/2020,Chemung,0.00,296.00
6/10/2020,Chemung,0.00,437.00
6/11/2020,Chemung,0.00,169.00
6/12/2020,Chemung,0.00,380.00
6/13/2020,Chemung,0.00,157.00
6/14/2020,Chemung,0.00,106.00
6/15/2020,Chemung,0.00,219.00
6/16/2020,Chemung,0.00,325.00
6/17/2020,Chemung,0.00,317.00
6/18/2020,Chemung,1.00,372.00
6/19/2020,Chemung,0.00,267.00
6/20/2020,Chemung,0.00,108.00
6/21/2020,Chemung,0.00,198.00
6/22/2020,Chemung,0.00,237.00
6/23/2020,Chemung,0.00,275.00
6/24/2020,Chemung,0.00,306.00
6/25/2020,Chemung,0.00,148.00
6/26/2020,Chemung,0.00,340.00
6/27/2020,Chemung,1.00,276.00
6/28/2020,Chemung,0.00,231.00
6/29/2020,Chemung,1.00,167.00
6/30/2020,Chemung,3.00,278.00
7/1/2020,Chemung,0.00,194.00
7/2/2020,Chemung,1.00,205.00
7/3/2020,Chemung,1.00,419.00
7/4/2020,Chemung,0.00,257.00
7/5/2020,Chemung,0.00,250.00
7/6/2020,Chemung,1.00,244.00
7/7/2020,Chemung,0.00,276.00
7/8/2020,Chemung,1.00,179.00
7/9/2020,Chemung,0.00,308.00
7/10/2020,Chemung,0.00,268.00
7/11/2020,Chemung,0.00,378.00
7/12/2020,Chemung,0.00,190.00
7/13/2020,Chemung,1.00,332.00
7/14/2020,Chemung,2.00,464.00
7/15/2020,Chemung,0.00,422.00
7/16/2020,Chemung,0.00,473.00
7/17/2020,Chemung,2.00,284.00
7/18/2020,Chemung,1.00,213.00
7/19/2020,Chemung,1.00,139.00
7/20/2020,Chemung,0.00,188.00
7/21/2020,Chemung,1.00,273.00
7/22/2020,Chemung,1.00,506.00
7/23/2020,Chemung,1.00,640.00
7/24/2020,Chemung,2.00,336.00
7/25/2020,Chemung,0.00,146.00
7/26/2020,Chemung,0.00,109.00
7/27/2020,Chemung,0.00,142.00
7/28/2020,Chemung,1.00,413.00
7/29/2020,Chemung,1.00,387.00
7/30/2020,Chemung,1.00,409.00
7/31/2020,Chemung,0.00,232.00
8/1/2020,Chemung,0.00,196.00
8/2/2020,Chemung,0.00,90.00
8/3/2020,Chemung,0.00,101.00
8/4/2020,Chemung,2.00,570.00
8/5/2020,Chemung,0.00,417.00
8/6/2020,Chemung,3.00,376.00
8/7/2020,Chemung,3.00,387.00
8/8/2020,Chemung,0.00,264.00
8/9/2020,Chemung,1.00,181.00
8/10/2020,Chemung,4.00,273.00
8/11/2020,Chemung,1.00,443.00
8/12/2020,Chemung,7.00,472.00
8/13/2020,Chemung,3.00,396.00
8/14/2020,Chemung,1.00,476.00
8/15/2020,Chemung,1.00,253.00
8/16/2020,Chemung,1.00,149.00
8/17/2020,Chemung,0.00,155.00
8/18/2020,Chemung,1.00,320.00
8/19/2020,Chemung,2.00,247.00
8/20/2020,Chemung,0.00,573.00
8/21/2020,Chemung,1.00,407.00
8/22/2020,Chemung,0.00,264.00
8/23/2020,Chemung,0.00,164.00
8/24/2020,Chemung,0.00,103.00
8/25/2020,Chemung,0.00,430.00
8/26/2020,Chemung,0.00,371.00
8/27/2020,Chemung,2.00,525.00
8/28/2020,Chemung,0.00,302.00
8/29/2020,Chemung,4.00,218.00
8/30/2020,Chemung,3.00,146.00
8/31/2020,Chemung,2.00,95.00
9/1/2020,Chemung,0.00,338.00
9/2/2020,Chemung,0.00,554.00
9/3/2020,Chemung,1.00,243.00
9/4/2020,Chemung,0.00,239.00
9/5/2020,Chemung,2.00,176.00
9/6/2020,Chemung,2.00,105.00
9/7/2020,Chemung,1.00,141.00
9/8/2020,Chemung,3.00,159.00
9/9/2020,Chemung,4.00,677.00
9/10/2020,Chemung,21.00,427.00
9/11/2020,Chemung,8.00,379.00
9/12/2020,Chemung,4.00,134.00
9/13/2020,Chemung,0.00,325.00
9/14/2020,Chemung,18.00,444.00
9/15/2020,Chemung,6.00,365.00
9/16/2020,Chemung,19.00,728.00
9/17/2020,Chemung,11.00,653.00
9/18/2020,Chemung,17.00,621.00
9/19/2020,Chemung,8.00,273.00
9/20/2020,Chemung,8.00,179.00
9/21/2020,Chemung,11.00,243.00
9/22/2020,Chemung,12.00,825.00
9/23/2020,Chemung,26.00,750.00
9/24/2020,Chemung,28.00,706.00
9/25/2020,Chemung,25.00,599.00
9/26/2020,Chemung,21.00,413.00
9/27/2020,Chemung,9.00,152.00
9/28/2020,Chemung,22.00,384.00
9/29/2020,Chemung,18.00,582.00
9/30/2020,Chemung,50.00,742.00
10/1/2020,Chemung,31.00,590.00
10/2/2020,Chemung,60.00,824.00
10/3/2020,Chemung,70.00,744.00
10/4/2020,Chemung,26.00,302.00
10/5/2020,Chemung,38.00,499.00
10/6/2020,Chemung,31.00,664.00
10/7/2020,Chemung,39.00,869.00
10/8/2020,Chemung,33.00,769.00
10/9/2020,Chemung,41.00,930.00
10/10/2020,Chemung,29.00,677.00
10/11/2020,Chemung,27.00,401.00
10/12/2020,Chemung,30.00,491.00
10/13/2020,Chemung,46.00,815.00
10/14/2020,Chemung,43.00,604.00
10/15/2020,Chemung,52.00,994.00
10/16/2020,Chemung,43.00,792.00
10/17/2020,Chemung,45.00,808.00
10/18/2020,Chemung,48.00,429.00
10/19/2020,Chemung,40.00,482.00
10/20/2020,Chemung,49.00,942.00
10/21/2020,Chemung,75.00,1127.00
10/22/2020,Chemung,54.00,1150.00
10/23/2020,Chemung,34.00,891.00
10/24/2020,Chemung,96.00,1206.00
10/25/2020,Chemung,22.00,311.00
10/26/2020,Chemung,48.00,687.00
10/27/2020,Chemung,33.00,575.00
10/28/2020,Chemung,34.00,995.00
10/29/2020,Chemung,20.00,913.00
10/30/2020,Chemung,29.00,606.00
10/31/2020,Chemung,26.00,754.00
11/1/2020,Chemung,38.00,391.00
11/2/2020,Chemung,33.00,448.00
11/3/2020,Chemung,25.00,637.00
11/4/2020,Chemung,48.00,863.00
11/5/2020,Chemung,50.00,1036.00
11/6/2020,Chemung,50.00,853.00
11/7/2020,Chemung,30.00,937.00
11/8/2020,Chemung,9.00,501.00
11/9/2020,Chemung,22.00,591.00
11/10/2020,Chemung,40.00,972.00
11/11/2020,Chemung,44.00,927.00
11/12/2020,Chemung,39.00,1242.00
11/13/2020,Chemung,51.00,979.00
11/14/2020,Chemung,31.00,903.00
11/15/2020,Chemung,18.00,856.00
11/16/2020,Chemung,24.00,427.00
11/17/2020,Chemung,34.00,846.00
11/18/2020,Chemung,49.00,956.00
11/19/2020,Chemung,31.00,716.00
11/20/2020,Chemung,53.00,1633.00
11/21/2020,Chemung,76.00,868.00
11/22/2020,Chemung,55.00,1215.00
11/23/2020,Chemung,22.00,639.00
11/24/2020,Chemung,45.00,679.00
11/25/2020,Chemung,103.00,1488.00
11/26/2020,Chemung,83.00,1265.00
11/27/2020,Chemung,38.00,491.00
11/28/2020,Chemung,55.00,917.00
11/29/2020,Chemung,39.00,297.00
11/30/2020,Chemung,22.00,382.00
12/1/2020,Chemung,31.00,829.00
12/2/2020,Chemung,72.00,1301.00
12/3/2020,Chemung,98.00,1336.00
12/4/2020,Chemung,85.00,1237.00
12/5/2020,Chemung,38.00,1189.00
12/6/2020,Chemung,24.00,641.00
12/7/2020,Chemung,16.00,241.00
12/8/2020,Chemung,58.00,1102.00
12/9/2020,Chemung,64.00,1275.00
12/10/2020,Chemung,56.00,1537.00
12/11/2020,Chemung,50.00,1328.00
12/12/2020,Chemung,42.00,1021.00
12/13/2020,Chemung,33.00,397.00
12/14/2020,Chemung,27.00,451.00
12/15/2020,Chemung,45.00,875.00
12/16/2020,Chemung,70.00,1417.00
12/17/2020,Chemung,73.00,1577.00
12/18/2020,Chemung,37.00,616.00
12/19/2020,Chemung,55.00,959.00
12/20/2020,Chemung,23.00,293.00
12/21/2020,Chemung,30.00,404.00
12/22/2020,Chemung,29.00,953.00
12/23/2020,Chemung,46.00,1437.00
12/24/2020,Chemung,42.00,959.00
12/25/2020,Chemung,31.00,733.00
12/26/2020,Chemung,15.00,321.00
12/27/2020,Chemung,43.00,345.00
12/28/2020,Chemung,47.00,337.00
12/29/2020,Chemung,59.00,822.00
12/30/2020,Chemung,83.00,1447.00
12/31/2020,Chemung,54.00,782.00
1/1/2021,Chemung,44.00,825.00
1/2/2021,Chemung,56.00,515.00
1/3/2021,Chemung,68.00,464.00
1/4/2021,Chemung,38.00,378.00
1/5/2021,Chemung,98.00,960.00
1/6/2021,Chemung,55.00,1378.00
1/7/2021,Chemung,94.00,1292.00
1/8/2021,Chemung,48.00,1318.00
1/9/2021,Chemung,53.00,726.00
1/10/2021,Chemung,53.00,626.00
1/11/2021,Chemung,66.00,625.00
1/12/2021,Chemung,47.00,1077.00
1/13/2021,Chemung,54.00,1482.00
1/14/2021,Chemung,63.00,1328.00
1/15/2021,Chemung,57.00,1422.00
1/16/2021,Chemung,55.00,811.00
1/17/2021,Chemung,33.00,561.00
1/18/2021,Chemung,36.00,427.00
1/19/2021,Chemung,40.00,832.00
1/20/2021,Chemung,46.00,1833.00
1/21/2021,Chemung,50.00,1207.00
1/22/2021,Chemung,43.00,1238.00
1/23/2021,Chemung,52.00,1034.00
1/24/2021,Chemung,32.00,462.00
1/25/2021,Chemung,23.00,347.00
1/26/2021,Chemung,41.00,930.00
1/27/2021,Chemung,48.00,1447.00
1/28/2021,Chemung,20.00,1312.00
1/29/2021,Chemung,20.00,1174.00
1/30/2021,Chemung,23.00,849.00
1/31/2021,Chemung,24.00,472.00
2/1/2021,Chemung,18.00,285.00
2/2/2021,Chemung,16.00,723.00
2/3/2021,Chemung,20.00,845.00
2/4/2021,Chemung,23.00,726.00
2/5/2021,Chemung,11.00,748.00
2/6/2021,Chemung,10.00,753.00
2/7/2021,Chemung,31.00,511.00
2/8/2021,Chemung,12.00,265.00
2/9/2021,Chemung,19.00,834.00
2/10/2021,Chemung,15.00,1425.00
3/1/2020,Chenango,0.00,0.00
3/2/2020,Chenango,0.00,0.00
3/3/2020,Chenango,0.00,0.00
3/4/2020,Chenango,0.00,0.00
3/5/2020,Chenango,0.00,0.00
3/6/2020,Chenango,0.00,0.00
3/7/2020,Chenango,0.00,0.00
3/8/2020,Chenango,0.00,0.00
3/9/2020,Chenango,0.00,0.00
3/10/2020,Chenango,0.00,0.00
3/11/2020,Chenango,0.00,0.00
3/12/2020,Chenango,0.00,0.00
3/13/2020,Chenango,0.00,0.00
3/14/2020,Chenango,0.00,0.00
3/15/2020,Chenango,0.00,1.00
3/16/2020,Chenango,0.00,2.00
3/17/2020,Chenango,1.00,1.00
3/18/2020,Chenango,1.00,1.00
3/19/2020,Chenango,0.00,0.00
3/20/2020,Chenango,0.00,4.00
3/21/2020,Chenango,1.00,4.00
3/22/2020,Chenango,0.00,2.00
3/23/2020,Chenango,0.00,3.00
3/24/2020,Chenango,0.00,6.00
3/25/2020,Chenango,0.00,1.00
3/26/2020,Chenango,1.00,6.00
3/27/2020,Chenango,4.00,13.00
3/28/2020,Chenango,7.00,15.00
3/29/2020,Chenango,2.00,7.00
3/30/2020,Chenango,2.00,9.00
3/31/2020,Chenango,7.00,20.00
4/1/2020,Chenango,2.00,16.00
4/2/2020,Chenango,4.00,17.00
4/3/2020,Chenango,7.00,40.00
4/4/2020,Chenango,4.00,17.00
4/5/2020,Chenango,3.00,27.00
4/6/2020,Chenango,5.00,42.00
4/7/2020,Chenango,2.00,11.00
4/8/2020,Chenango,2.00,21.00
4/9/2020,Chenango,5.00,29.00
4/10/2020,Chenango,1.00,17.00
4/11/2020,Chenango,2.00,12.00
4/12/2020,Chenango,2.00,17.00
4/13/2020,Chenango,3.00,36.00
4/14/2020,Chenango,3.00,17.00
4/15/2020,Chenango,2.00,21.00
4/16/2020,Chenango,3.00,16.00
4/17/2020,Chenango,1.00,11.00
4/18/2020,Chenango,1.00,13.00
4/19/2020,Chenango,0.00,11.00
4/20/2020,Chenango,1.00,7.00
4/21/2020,Chenango,0.00,17.00
4/22/2020,Chenango,3.00,20.00
4/23/2020,Chenango,2.00,20.00
4/24/2020,Chenango,7.00,144.00
4/25/2020,Chenango,2.00,19.00
4/26/2020,Chenango,2.00,23.00
4/27/2020,Chenango,0.00,10.00
4/28/2020,Chenango,1.00,18.00
4/29/2020,Chenango,2.00,25.00
4/30/2020,Chenango,1.00,21.00
5/1/2020,Chenango,0.00,35.00
5/2/2020,Chenango,0.00,36.00
5/3/2020,Chenango,1.00,50.00
5/4/2020,Chenango,0.00,42.00
5/5/2020,Chenango,2.00,51.00
5/6/2020,Chenango,3.00,50.00
5/7/2020,Chenango,0.00,26.00
5/8/2020,Chenango,4.00,181.00
5/9/2020,Chenango,0.00,45.00
5/10/2020,Chenango,2.00,107.00
5/11/2020,Chenango,1.00,197.00
5/12/2020,Chenango,0.00,83.00
5/13/2020,Chenango,0.00,41.00
5/14/2020,Chenango,1.00,45.00
5/15/2020,Chenango,2.00,54.00
5/16/2020,Chenango,2.00,50.00
5/17/2020,Chenango,1.00,62.00
5/18/2020,Chenango,0.00,67.00
5/19/2020,Chenango,0.00,54.00
5/20/2020,Chenango,0.00,150.00
5/21/2020,Chenango,0.00,219.00
5/22/2020,Chenango,0.00,143.00
5/23/2020,Chenango,0.00,226.00
5/24/2020,Chenango,1.00,217.00
5/25/2020,Chenango,4.00,221.00
5/26/2020,Chenango,2.00,122.00
5/27/2020,Chenango,1.00,139.00
5/28/2020,Chenango,4.00,168.00
5/29/2020,Chenango,2.00,199.00
5/30/2020,Chenango,1.00,404.00
5/31/2020,Chenango,0.00,173.00
6/1/2020,Chenango,0.00,190.00
6/2/2020,Chenango,0.00,245.00
6/3/2020,Chenango,0.00,193.00
6/4/2020,Chenango,0.00,329.00
6/5/2020,Chenango,0.00,252.00
6/6/2020,Chenango,1.00,233.00
6/7/2020,Chenango,1.00,313.00
6/8/2020,Chenango,0.00,177.00
6/9/2020,Chenango,2.00,234.00
6/10/2020,Chenango,0.00,264.00
6/11/2020,Chenango,1.00,273.00
6/12/2020,Chenango,0.00,188.00
6/13/2020,Chenango,0.00,219.00
6/14/2020,Chenango,0.00,79.00
6/15/2020,Chenango,1.00,213.00
6/16/2020,Chenango,0.00,175.00
6/17/2020,Chenango,0.00,281.00
6/18/2020,Chenango,0.00,359.00
6/19/2020,Chenango,0.00,169.00
6/20/2020,Chenango,0.00,348.00
6/21/2020,Chenango,1.00,134.00
6/22/2020,Chenango,1.00,273.00
6/23/2020,Chenango,1.00,83.00
6/24/2020,Chenango,2.00,217.00
6/25/2020,Chenango,1.00,300.00
6/26/2020,Chenango,1.00,199.00
6/27/2020,Chenango,0.00,234.00
6/28/2020,Chenango,0.00,162.00
6/29/2020,Chenango,0.00,104.00
6/30/2020,Chenango,0.00,119.00
7/1/2020,Chenango,2.00,231.00
7/2/2020,Chenango,0.00,256.00
7/3/2020,Chenango,1.00,115.00
7/4/2020,Chenango,1.00,89.00
7/5/2020,Chenango,6.00,433.00
7/6/2020,Chenango,1.00,225.00
7/7/2020,Chenango,2.00,83.00
7/8/2020,Chenango,4.00,87.00
7/9/2020,Chenango,3.00,208.00
7/10/2020,Chenango,0.00,133.00
7/11/2020,Chenango,0.00,162.00
7/12/2020,Chenango,3.00,188.00
7/13/2020,Chenango,2.00,282.00
7/14/2020,Chenango,4.00,209.00
7/15/2020,Chenango,3.00,129.00
7/16/2020,Chenango,3.00,197.00
7/17/2020,Chenango,1.00,173.00
7/18/2020,Chenango,0.00,112.00
7/19/2020,Chenango,2.00,134.00
7/20/2020,Chenango,4.00,175.00
7/21/2020,Chenango,3.00,306.00
7/22/2020,Chenango,3.00,204.00
7/23/2020,Chenango,2.00,212.00
7/24/2020,Chenango,7.00,220.00
7/25/2020,Chenango,0.00,102.00
7/26/2020,Chenango,0.00,249.00
7/27/2020,Chenango,0.00,92.00
7/28/2020,Chenango,2.00,147.00
7/29/2020,Chenango,1.00,108.00
7/30/2020,Chenango,1.00,189.00
7/31/2020,Chenango,2.00,193.00
8/1/2020,Chenango,2.00,289.00
8/2/2020,Chenango,0.00,206.00
8/3/2020,Chenango,1.00,111.00
8/4/2020,Chenango,0.00,179.00
8/5/2020,Chenango,0.00,95.00
8/6/2020,Chenango,3.00,213.00
8/7/2020,Chenango,0.00,155.00
8/8/2020,Chenango,1.00,165.00
8/9/2020,Chenango,0.00,122.00
8/10/2020,Chenango,2.00,520.00
8/11/2020,Chenango,0.00,95.00
8/12/2020,Chenango,0.00,158.00
8/13/2020,Chenango,0.00,185.00
8/14/2020,Chenango,0.00,227.00
8/15/2020,Chenango,0.00,278.00
8/16/2020,Chenango,0.00,249.00
8/17/2020,Chenango,0.00,173.00
8/18/2020,Chenango,0.00,183.00
8/19/2020,Chenango,1.00,144.00
8/20/2020,Chenango,3.00,419.00
8/21/2020,Chenango,1.00,280.00
8/22/2020,Chenango,0.00,131.00
8/23/2020,Chenango,0.00,119.00
8/24/2020,Chenango,0.00,144.00
8/25/2020,Chenango,0.00,144.00
8/26/2020,Chenango,1.00,173.00
8/27/2020,Chenango,0.00,361.00
8/28/2020,Chenango,1.00,290.00
8/29/2020,Chenango,2.00,210.00
8/30/2020,Chenango,1.00,153.00
8/31/2020,Chenango,1.00,349.00
9/1/2020,Chenango,0.00,158.00
9/2/2020,Chenango,1.00,134.00
9/3/2020,Chenango,1.00,164.00
9/4/2020,Chenango,2.00,330.00
9/5/2020,Chenango,2.00,176.00
9/6/2020,Chenango,0.00,294.00
9/7/2020,Chenango,4.00,187.00
9/8/2020,Chenango,1.00,80.00
9/9/2020,Chenango,2.00,120.00
9/10/2020,Chenango,2.00,232.00
9/11/2020,Chenango,1.00,446.00
9/12/2020,Chenango,0.00,314.00
9/13/2020,Chenango,0.00,255.00
9/14/2020,Chenango,0.00,93.00
9/15/2020,Chenango,0.00,92.00
9/16/2020,Chenango,0.00,218.00
9/17/2020,Chenango,3.00,223.00
9/18/2020,Chenango,0.00,338.00
9/19/2020,Chenango,0.00,283.00
9/20/2020,Chenango,0.00,173.00
9/21/2020,Chenango,0.00,87.00
9/22/2020,Chenango,0.00,107.00
9/23/2020,Chenango,0.00,161.00
9/24/2020,Chenango,0.00,166.00
9/25/2020,Chenango,1.00,457.00
9/26/2020,Chenango,0.00,186.00
9/27/2020,Chenango,2.00,103.00
9/28/2020,Chenango,0.00,111.00
9/29/2020,Chenango,2.00,174.00
9/30/2020,Chenango,0.00,157.00
10/1/2020,Chenango,4.00,262.00
10/2/2020,Chenango,2.00,457.00
10/3/2020,Chenango,2.00,298.00
10/4/2020,Chenango,1.00,148.00
10/5/2020,Chenango,1.00,78.00
10/6/2020,Chenango,2.00,98.00
10/7/2020,Chenango,2.00,247.00
10/8/2020,Chenango,1.00,295.00
10/9/2020,Chenango,3.00,312.00
10/10/2020,Chenango,4.00,247.00
10/11/2020,Chenango,2.00,400.00
10/12/2020,Chenango,3.00,189.00
10/13/2020,Chenango,10.00,93.00
10/14/2020,Chenango,1.00,267.00
10/15/2020,Chenango,3.00,297.00
10/16/2020,Chenango,10.00,389.00
10/17/2020,Chenango,9.00,281.00
10/18/2020,Chenango,17.00,337.00
10/19/2020,Chenango,1.00,233.00
10/20/2020,Chenango,6.00,114.00
10/21/2020,Chenango,10.00,198.00
10/22/2020,Chenango,11.00,205.00
10/23/2020,Chenango,7.00,356.00
10/24/2020,Chenango,16.00,447.00
10/25/2020,Chenango,5.00,198.00
10/26/2020,Chenango,2.00,120.00
10/27/2020,Chenango,9.00,404.00
10/28/2020,Chenango,11.00,438.00
10/29/2020,Chenango,5.00,174.00
10/30/2020,Chenango,6.00,324.00
10/31/2020,Chenango,6.00,317.00
11/1/2020,Chenango,3.00,253.00
11/2/2020,Chenango,2.00,207.00
11/3/2020,Chenango,2.00,151.00
11/4/2020,Chenango,11.00,333.00
11/5/2020,Chenango,6.00,383.00
11/6/2020,Chenango,6.00,401.00
11/7/2020,Chenango,5.00,205.00
11/8/2020,Chenango,8.00,159.00
11/9/2020,Chenango,4.00,245.00
11/10/2020,Chenango,5.00,316.00
11/11/2020,Chenango,3.00,287.00
11/12/2020,Chenango,9.00,327.00
11/13/2020,Chenango,6.00,302.00
11/14/2020,Chenango,6.00,145.00
11/15/2020,Chenango,5.00,167.00
11/16/2020,Chenango,6.00,181.00
11/17/2020,Chenango,6.00,232.00
11/18/2020,Chenango,13.00,344.00
11/19/2020,Chenango,11.00,187.00
11/20/2020,Chenango,9.00,344.00
11/21/2020,Chenango,12.00,268.00
11/22/2020,Chenango,15.00,360.00
11/23/2020,Chenango,5.00,205.00
11/24/2020,Chenango,19.00,353.00
11/25/2020,Chenango,3.00,273.00
11/26/2020,Chenango,18.00,406.00
11/27/2020,Chenango,6.00,212.00
11/28/2020,Chenango,10.00,314.00
11/29/2020,Chenango,4.00,276.00
11/30/2020,Chenango,6.00,203.00
12/1/2020,Chenango,3.00,306.00
12/2/2020,Chenango,13.00,409.00
12/3/2020,Chenango,17.00,335.00
12/4/2020,Chenango,28.00,577.00
12/5/2020,Chenango,14.00,487.00
12/6/2020,Chenango,15.00,287.00
12/7/2020,Chenango,15.00,188.00
12/8/2020,Chenango,13.00,307.00
12/9/2020,Chenango,14.00,471.00
12/10/2020,Chenango,34.00,339.00
12/11/2020,Chenango,20.00,588.00
12/12/2020,Chenango,33.00,410.00
12/13/2020,Chenango,12.00,356.00
12/14/2020,Chenango,12.00,150.00
12/15/2020,Chenango,25.00,253.00
12/16/2020,Chenango,11.00,352.00
12/17/2020,Chenango,17.00,448.00
12/18/2020,Chenango,17.00,206.00
12/19/2020,Chenango,10.00,298.00
12/20/2020,Chenango,16.00,212.00
12/21/2020,Chenango,8.00,176.00
12/22/2020,Chenango,24.00,316.00
12/23/2020,Chenango,16.00,473.00
12/24/2020,Chenango,38.00,316.00
12/25/2020,Chenango,28.00,450.00
12/26/2020,Chenango,6.00,228.00
12/27/2020,Chenango,21.00,202.00
12/28/2020,Chenango,31.00,271.00
12/29/2020,Chenango,19.00,170.00
12/30/2020,Chenango,35.00,536.00
12/31/2020,Chenango,36.00,411.00
1/1/2021,Chenango,25.00,278.00
1/2/2021,Chenango,21.00,370.00
1/3/2021,Chenango,30.00,501.00
1/4/2021,Chenango,11.00,109.00
1/5/2021,Chenango,20.00,295.00
1/6/2021,Chenango,36.00,493.00
1/7/2021,Chenango,37.00,436.00
1/8/2021,Chenango,41.00,592.00
1/9/2021,Chenango,31.00,422.00
1/10/2021,Chenango,27.00,326.00
1/11/2021,Chenango,29.00,329.00
1/12/2021,Chenango,23.00,424.00
1/13/2021,Chenango,31.00,456.00
1/14/2021,Chenango,42.00,760.00
1/15/2021,Chenango,26.00,628.00
1/16/2021,Chenango,24.00,473.00
1/17/2021,Chenango,46.00,459.00
1/18/2021,Chenango,8.00,202.00
1/19/2021,Chenango,37.00,539.00
1/20/2021,Chenango,26.00,461.00
1/21/2021,Chenango,29.00,569.00
1/22/2021,Chenango,38.00,816.00
1/23/2021,Chenango,38.00,673.00
1/24/2021,Chenango,17.00,496.00
1/25/2021,Chenango,16.00,230.00
1/26/2021,Chenango,18.00,303.00
1/27/2021,Chenango,24.00,523.00
1/28/2021,Chenango,48.00,735.00
1/29/2021,Chenango,29.00,762.00
1/30/2021,Chenango,32.00,529.00
1/31/2021,Chenango,9.00,389.00
2/1/2021,Chenango,14.00,171.00
2/2/2021,Chenango,13.00,389.00
2/3/2021,Chenango,29.00,513.00
2/4/2021,Chenango,20.00,508.00
2/5/2021,Chenango,19.00,521.00
2/6/2021,Chenango,23.00,516.00
2/7/2021,Chenango,12.00,303.00
2/8/2021,Chenango,7.00,120.00
2/9/2021,Chenango,10.00,253.00
2/10/2021,Chenango,19.00,378.00
3/1/2020,Clinton,0.00,0.00
3/2/2020,Clinton,0.00,0.00
3/3/2020,Clinton,0.00,0.00
3/4/2020,Clinton,0.00,0.00
3/5/2020,Clinton,0.00,0.00
3/6/2020,Clinton,0.00,0.00
3/7/2020,Clinton,0.00,0.00
3/8/2020,Clinton,0.00,0.00
3/9/2020,Clinton,0.00,0.00
3/10/2020,Clinton,0.00,0.00
3/11/2020,Clinton,0.00,4.00
3/12/2020,Clinton,0.00,3.00
3/13/2020,Clinton,0.00,1.00
3/14/2020,Clinton,0.00,1.00
